2058,3063914
2059,3283262
2060,3290477
2061,3059383
2062,3157697
2063,3056475
2064,3255635
2065,3159627
2066,3027997
2067,3135451
2068,3006924
2069,3254741
2070,3301253
2071,3183545
2072,3149165
2073,3029512
2074,3048750
2075,3264018
2076,3084866
2077,3030812
2078,3142739
2079,3042306
2080,3277851
2081,3152251
2082,3054288
2083,3016785
2084,3120907
2085,3306890
2086,3310816
2087,3050583
2088,3138010
2089,3018267
2090,3112712
2091,3378822
2092,3126884
2093,3086979
2094,3196950
2095,3186280
2096,3270234
2097,3229091
2098,3076124
2099,3179669
2100,3084909
2101,3247724
2102,3253552
2103,3073569
2104,3152794
2105,3047653
2106,3294067
2107,3301868
2108,3079479
2109,3181887
2110,3067084
2111,3168093
2112,3322371
2113,3291939
2114,3176374
2115,3098945
2116,3141457
2117,3394294
2118,3127700
2119,3061840
2120,3157248
2121,3092052
2122,3332882
2123,3224620
2124,3080063
2125,3156822
2126,3172439
2127,3427055
2128,3244799
2129,3131438
2130,3184102
2131,3073487
2132,3651194
2133,3479395
2134,3144655
2135,3105730
2136,3063732
2137,3366787
2138,3404698
2139,3184287
2140,3105899
2141,3081741
